Feature	Gain	Cover	Frequency
mcomisiones_mantenimiento	0.00327020041129796	0.00505000637889445	0.00340254149017429
ccaja_ahorro	0.0032556458317171	0.00376643551334583	0.0021526282897021
Master_msaldopesos	0.00317433127821544	0.00763457344275509	0.00430525657940421
ctarjeta_debito_trx	0.00294515480048418	0.00403797637927	0.00458301506839803
Master_mconsumospesos	0.00282955789672894	0.0018541180179161	0.00312478300118047
Master_fultimo_cierre	0.00277890426794121	0.00243154754814118	0.00305534337893202
Master_mlimitecompra	0.0027234725493567	0.00279476060251323	0.00312478300118047
ctransferencias_emitidas	0.00248912059270937	0.00219792631638017	0.0027775848899382
ccuenta_debitos_automaticos	0.00236358326736462	0.00324741498861357	0.00194430942295674
Visa_mconsumosdolares	0.00231827200807871	0.003682318657324	0.00368029997916811
cmobile_app_trx	0.00230507975945218	0.00150188915972366	0.0027775848899382
ccomisiones_mantenimiento	0.00229474108867018	0.00356799772684328	0.00166655093396292
Master_msaldototal	0.00216058084683592	0.0041007756121856	0.00263870564544129
mextraccion_autoservicio	0.0021184506261744	0.00796784371638347	0.0035414207346712
cseguro_accidentes_personales	0.00202403105733243	0.00269942290694706	0.00159711131171446
matm	0.00189668240129936	0.00208026033333757	0.00229150753419901
cpagomiscuentas	0.00182383623119163	0.00296165333549008	0.00173599055621137
mplazo_fijo_dolares	0.00181273712237173	0.00493152693428558	0.00124991320047219
thomebanking	0.00174312217106192	0.00119575645695287	0.00166655093396292
mtarjeta_master_consumo	0.00168948684030504	0.00251441709642807	0.00194430942295674
Visa_fultimo_cierre	0.00163182267172783	0.00158617610316389	0.00236094715644747
ctarjeta_visa_debitos_automaticos	0.00159399461622357	0.00108037556140095	0.00229150753419901
ccallcenter_trx	0.00146748582927145	0.00443960946992022	0.00152767168946601
catm_trx	0.00145975737118588	0.00200379248107368	0.00104159433372682
Master_mpagominimo	0.00141896847231672	0.0016004659113446	0.0021526282897021
ccaja_seguridad	0.00128730084287786	0.00353003865211933	0.000902715089229915
Master_cconsumos	0.00124529944048328	0.00202495973704189	0.00124991320047219
mtarjeta_visa_descuentos	0.00121897023233657	0.00610992954449147	0.00312478300118047
Visa_mpagosdolares	0.00121709444084306	0.00317325440915581	0.00291646413443511
mdescubierto_preacordado	0.00117066937411035	0.00273453240115404	0.00152767168946601
internet	0.00103579912323454	0.0071526073248837	0.00222206791195056
ctarjeta_master_trx	0.000897537548093073	0.00128706628524851	0.00069439622248455
cextraccion_autoservicio	0.000884097315383705	0.00121077838054321	0.00118047357822373
cprestamos_personales	0.000676783867763035	0.00390955791334241	0.0013887924449691
active_quarter	0.000563956512014303	0.00105218295554227	0.00069439622248455
ccajas_consultas	0.000539730716072844	0.00536382999101901	0.00111103395597528
Master_mpagado	0.000444197226134287	0.00272055318738954	0.00055551697798764
tcallcenter	0.000440103688671113	0.000471672131505577	0.00041663773349073
Visa_delinquency	0.000365010535612658	0.000614624444083755	0.000208318866745365
cplazo_fijo	0.000364978519133751	0.000461060155618402	0.000208318866745365
matm_other	0.000364171015592711	0.00115127736452355	0.00055551697798764
Master_status	0.000319057225626927	0.00168851942834013	0.000624956600236095
minversion2	0.000309423093931064	0.00154909704595253	0.00027775848899382
mttarjeta_master_debitos_automaticos	0.0002732450406512	0.000986536607144739	0.000624956600236095
Visa_msaldodolares	0.000235425175038642	0.000760394291723267	0.00041663773349073
mcaja_ahorro_adicional	0.000207050935892382	0.00052374106685164	0.00027775848899382
ccajas_trx	0.000204457930444159	0.00065802385116148	0.00027775848899382
Visa_Finiciomora	0.000176138110875135	0.000718121405663066	0.000208318866745365
ctarjeta_master_debitos_automaticos	0.000148485743938861	0.000755254693645506	0.000208318866745365
cseguro_vivienda	0.000124344624970762	0.00142000069538639	0.00041663773349073
cseguro_vida	0.000101265913289661	0.000639348745628091	0.00027775848899382
tpaquete9	9.70063853050044e-05	0.00114173767888282	0.000208318866745365
cforex	9.57184281969499e-05	0.000212158171586875	0.000208318866745365
Visa_status	7.89283143890746e-05	0.00111492795768679	0.000208318866745365
ccajas_extracciones	6.1637907723665e-05	0.00139084919089353	0.00027775848899382
catm_trx_other	4.52090781863552e-05	0.000123365144076553	0.000208318866745365
Master_msaldodolares	3.72062130284895e-05	4.88101590109067e-05	0.00013887924449691
Master_delinquency	3.6454599097136e-05	3.46583927929573e-05	6.9439622248455e-05
Master_mpagosdolares	2.28557742907074e-05	7.06873450733175e-05	0.00013887924449691
mforex_sell	7.55198079010007e-06	2.45295637754423e-05	6.9439622248455e-05
ctarjeta_visa_descuentos	5.8721840745267e-12	8.76221358619104e-05	0.000208318866745365
Master_mconsumosdolares	3.72133644710131e-12	2.71794764534244e-05	0.00013887924449691
